resume_id,job_id,overlap_ratio,label
r_58,AI11326,0.2,0
r_632,AI05301,0.5,1
r_200,AI06175,0.25,0
r_632,AI02833,0.25,0
r_594,AI07656,0.2,0
r_134,AI10363,0.25,0
r_346,AI01159,0.25,0
r_2927,AI03574,0.5,1
r_562,AI03189,0.25,0
r_12,AI02052,0.2,0
r_200,AI12214,0.25,0
r_224,AI01524,0.25,0
r_200,AI13903,0.25,0
r_503,AI14961,0.2,0
r_187,AI08148,0.2,0
r_160,AI07087,0.2,0
r_632,AI03296,0.25,0
r_89,AI12192,0.25,0
r_561,AI07670,0.25,0
r_160,AI04931,0.2,0
r_451,AI06753,0.25,0
r_200,AI01589,0.2,0
r_93,AI14562,0.2,0
r_12,AI02707,0.25,0
r_58,AI07336,0.2,0
r_1955,AI09903,0.5,1
r_503,AI05471,0.25,0
r_58,AI10551,0.5,1
r_562,AI01360,0.5,1
r_539,AI01440,0.25,0
r_58,AI10772,0.2,0
r_406,AI08007,0.25,0
r_566,AI13473,0.2,0
r_111,AI10388,0.25,0
r_134,AI11695,0.2,0
r_594,AI01860,0.2,0
r_673,AI04613,0.2,0
r_2504,AI08568,0.5,1
r_451,AI02102,0.2,0
r_93,AI07857,0.25,0
r_111,AI03803,0.25,0
r_111,AI02846,0.2,0
r_89,AI10732,0.25,0
r_562,AI09810,0.2,0
r_224,AI00140,0.25,0
r_2195,AI06825,0.5,1
r_599,AI14585,0.25,0
r_503,AI14164,0.25,0
r_209,AI02865,0.25,0
r_566,AI00712,0.25,0
r_89,AI01061,0.25,0
r_12,AI01168,0.25,0
r_406,AI02550,0.25,0
r_12,AI07699,0.2,0
r_575,AI08790,0.2,0
r_93,AI03277,0.2,0
r_160,AI07423,0.25,0
r_632,AI10743,0.2,0
r_375,AI10944,0.25,0
r_375,AI13233,0.2,0
r_406,AI12783,0.25,0
r_224,AI06058,0.2,0
r_93,AI12384,0.25,0
r_673,AI02961,0.2,0
r_588,AI01283,0.2,0
r_599,AI10301,0.25,0
r_58,AI08875,0.2,0
r_209,AI13445,0.2,0
r_224,AI01991,0.25,0
r_561,AI06480,0.25,0
r_200,AI05006,0.2,0
r_224,AI01632,0.25,0
r_12,AI01367,0.2,0
r_566,AI07638,0.25,0
r_1253,AI11748,0.5,1
r_224,AI04066,0.2,0
r_594,AI07504,0.25,0
r_89,AI00595,0.2,0
r_134,AI14607,0.2,0
r_187,AI12839,0.25,0
r_561,AI00810,0.2,0
r_187,AI12741,0.25,0
r_93,AI01886,0.25,0
r_224,AI13636,0.2,0
r_346,AI13386,0.25,0
r_111,AI13165,0.2,0
r_134,AI12122,0.25,0
r_566,AI10829,0.25,0
r_451,AI01651,0.25,0
r_346,AI05425,0.2,0
r_89,AI04367,0.25,0
r_58,AI08126,0.25,0
r_561,AI06729,0.25,0
r_12,AI14094,0.2,0
r_539,AI01062,0.2,0
r_111,AI01949,0.25,0
r_224,AI13822,0.25,0
r_575,AI02942,0.25,0
r_209,AI05884,0.5,1
r_93,AI08410,0.2,0
r_200,AI08211,0.2,0
r_224,AI11734,0.25,0
r_174,AI07894,0.2,0
r_346,AI05202,0.2,0
r_132,AI01598,0.25,0
r_209,AI13825,0.25,0
r_562,AI09565,0.25,0
r_539,AI07103,0.25,0
r_200,AI09566,0.2,0
r_594,AI00493,0.25,0
r_187,AI10809,0.2,0
r_575,AI06555,0.2,0
r_575,AI09858,0.2,0
r_503,AI07032,0.2,0
r_561,AI04786,0.25,0
r_451,AI14136,0.2,0
r_200,AI00946,0.25,0
r_224,AI13495,0.25,0
r_566,AI05819,0.2,0
r_375,AI02567,0.25,0
r_632,AI05342,0.2,0
r_575,AI09216,0.25,0
r_539,AI03203,0.2,0
r_224,AI01976,0.2,0
r_566,AI09268,0.2,0
r_89,AI01315,0.2,0
r_200,AI07663,0.25,0
r_594,AI13969,0.25,0
r_599,AI10463,0.25,0
r_1640,AI04896,0.5,1
r_134,AI01874,0.2,0
r_673,AI11648,0.2,0
r_575,AI13016,0.2,0
r_132,AI12386,0.25,0
r_539,AI13095,0.25,0
r_561,AI10621,0.25,0
r_632,AI06692,0.2,0
r_406,AI06527,0.25,0
r_224,AI00656,0.25,0
r_160,AI01440,0.25,0
r_346,AI02144,0.25,0
r_673,AI08413,0.25,0
r_224,AI04730,0.2,0
r_160,AI05148,0.2,0
r_575,AI06474,0.2,0
r_187,AI04771,0.2,0
r_406,AI02452,0.25,0
r_375,AI08984,0.2,0
r_632,AI06440,0.2,0
r_673,AI11062,0.2,0
r_224,AI09343,0.25,0
r_187,AI07161,0.25,0
r_12,AI00233,0.25,0
r_209,AI09810,0.2,0
r_562,AI07414,0.25,0
r_673,AI05908,0.2,0
r_375,AI11032,0.2,0
r_346,AI10020,0.25,0
r_187,AI07362,0.2,0
r_561,AI10322,0.25,0
r_632,AI04651,0.2,0
r_93,AI04287,0.25,0
r_503,AI11246,0.25,0
r_346,AI10340,0.25,0
r_58,AI01085,0.2,0
r_346,AI05709,0.25,0
r_12,AI01467,0.2,0
r_588,AI14390,0.25,0
r_89,AI14215,0.2,0
r_134,AI10672,0.25,0
r_160,AI02466,0.5,1
r_224,AI10568,0.25,0
r_406,AI11485,0.2,0
r_451,AI02233,0.2,0
r_561,AI03749,0.25,0
r_174,AI11352,0.2,0
r_783,AI12760,0.5,1
r_58,AI02898,0.25,0
r_656,AI13399,0.25,0
r_599,AI13318,0.25,0
r_539,AI07429,0.25,0
r_200,AI14140,0.25,0
r_1823,AI05884,0.5,1
r_346,AI06879,0.2,0
r_599,AI07313,0.25,0
r_187,AI03934,0.2,0
r_209,AI07340,0.25,0
r_539,AI11354,0.2,0
r_566,AI03127,0.25,0
r_539,AI05129,0.25,0
r_562,AI11875,0.2,0
r_375,AI03408,0.25,0
r_561,AI09267,0.25,0
r_58,AI09442,0.25,0
r_12,AI13849,0.25,0
r_561,AI12760,0.5,1
r_562,AI07296,0.2,0
r_160,AI14864,0.2,0
r_562,AI11484,0.25,0
r_594,AI09357,0.2,0
r_160,AI04465,0.25,0
r_566,AI14339,0.2,0
r_451,AI01117,0.2,0
r_93,AI09355,0.25,0
r_209,AI09302,0.2,0
r_503,AI03795,0.25,0
r_406,AI10516,0.2,0
r_2509,AI06694,0.5,1
r_160,AI08519,0.2,0
r_160,AI14733,0.2,0
r_375,AI05573,0.25,0
r_2937,AI10768,0.5,1
r_575,AI13464,0.2,0
r_539,AI14500,0.25,0
r_200,AI00990,0.25,0
r_111,AI06773,0.2,0
r_994,AI09342,0.5,1
r_594,AI03052,0.2,0
r_451,AI10836,0.2,0
r_566,AI00816,0.25,0
r_89,AI06553,0.2,0
r_539,AI12490,0.25,0
r_224,AI09183,0.2,0
r_2299,AI08568,0.5,1
r_1640,AI00156,0.5,1
r_594,AI11964,0.25,0
r_656,AI09383,0.25,0
r_346,AI10404,0.25,0
r_599,AI14997,0.25,0
r_93,AI01479,0.2,0
r_503,AI01255,0.2,0
r_346,AI07498,0.25,0
r_588,AI13512,0.25,0
r_174,AI05888,0.2,0
r_539,AI14648,0.2,0
r_503,AI07161,0.25,0
r_200,AI08980,0.25,0
r_187,AI08080,0.25,0
r_503,AI06029,0.2,0
r_575,AI07423,0.25,0
r_174,AI12273,0.25,0
r_174,AI12842,0.25,0
r_656,AI03038,0.25,0
r_588,AI03590,0.25,0
r_562,AI11893,0.2,0
r_566,AI08085,0.2,0
r_806,AI01045,0.5,1
r_160,AI03759,0.2,0
r_132,AI00616,0.2,0
r_134,AI11259,0.25,0
r_346,AI09030,0.25,0
r_58,AI01159,0.25,0
r_2602,AI07018,0.5,1
r_503,AI03772,0.25,0
r_200,AI13157,0.25,0
r_632,AI00063,0.25,0
r_406,AI05148,0.2,0
r_187,AI12688,0.25,0
r_58,AI05033,0.25,0
r_89,AI06365,0.2,0
r_566,AI10371,0.25,0
r_111,AI14464,0.2,0
r_89,AI10826,0.2,0
r_12,AI09100,0.2,0
r_224,AI06283,0.2,0
r_599,AI09785,0.2,0
r_346,AI05190,0.2,0
r_174,AI11350,0.25,0
r_632,AI14864,0.2,0
r_451,AI03757,0.2,0
r_1828,AI10587,0.5,1
r_503,AI04807,0.2,0
r_93,AI05376,0.25,0
r_111,AI12914,0.2,0
r_134,AI01531,0.25,0
r_594,AI11980,0.2,0
r_599,AI04270,0.2,0
r_566,AI02329,0.25,0
r_134,AI05792,0.2,0
r_134,AI13644,0.2,0
r_588,AI01360,0.5,1
r_89,AI09170,0.2,0
r_561,AI13386,0.25,0
r_1549,AI13736,0.5,1
r_134,AI09386,0.2,0
r_575,AI06175,0.25,0
r_599,AI05190,0.2,0
r_406,AI07753,0.2,0
r_224,AI04046,0.2,0
r_566,AI13754,0.25,0
r_3011,AI08568,0.5,1
r_224,AI13785,0.2,0
r_406,AI10020,0.25,0
r_503,AI08266,0.25,0
r_575,AI03320,0.2,0
r_209,AI10785,0.25,0
r_12,AI06897,0.2,0
r_134,AI10876,0.25,0
r_12,AI07745,0.25,0
r_58,AI10363,0.25,0
r_132,AI12350,0.25,0
r_200,AI04105,0.2,0
r_594,AI08048,0.25,0
r_681,AI10457,0.5,1
r_575,AI04766,0.25,0
r_451,AI00365,0.2,0
r_200,AI09869,0.2,0
r_632,AI13273,0.2,0
r_187,AI14997,0.25,0
r_12,AI02616,0.2,0
r_1197,AI11748,0.5,1
r_89,AI03916,0.2,0
r_996,AI00007,0.5,1
r_599,AI00866,0.2,0
r_132,AI13531,0.25,0
r_89,AI11536,0.2,0
r_575,AI01482,0.2,0
r_1568,AI11748,0.5,1
r_132,AI08100,0.25,0
r_2088,AI10995,0.5,1
r_89,AI04109,0.2,0
r_93,AI14296,0.2,0
r_12,AI13822,0.25,0
r_2848,AI10587,0.5,1
r_656,AI14589,0.2,0
r_599,AI05108,0.2,0
r_375,AI01631,0.2,0
r_656,AI06230,0.25,0
r_451,AI11448,0.25,0
r_375,AI02144,0.25,0
r_187,AI12319,0.2,0
r_200,AI05807,0.2,0
r_594,AI05589,0.2,0
r_89,AI00251,0.2,0
r_134,AI01972,0.25,0
r_588,AI03948,0.25,0
r_588,AI14917,0.25,0
r_346,AI13000,0.2,0
r_160,AI06555,0.2,0
r_1823,AI10026,0.5,1
r_503,AI11904,0.25,0
r_200,AI02990,0.25,0
r_111,AI13399,0.25,0
r_224,AI09933,0.2,0
r_562,AI01713,0.2,0
r_93,AI06821,0.25,0
r_656,AI10905,0.25,0
r_224,AI14323,0.25,0
r_1817,AI08429,0.5,1
r_451,AI11315,0.2,0
r_406,AI03009,0.2,0
r_594,AI06212,0.25,0
r_346,AI03641,0.2,0
r_566,AI00604,0.25,0
r_562,AI06461,0.2,0
r_1811,AI08383,0.5,1
r_346,AI04931,0.2,0
r_3011,AI10648,0.5,1
r_673,AI06016,0.2,0
r_561,AI10291,0.25,0
r_132,AI14441,0.25,0
r_58,AI08007,0.25,0
r_187,AI04970,0.25,0
r_575,AI04971,0.2,0
r_346,AI11028,0.2,0
r_561,AI12500,0.2,0
r_346,AI12155,0.25,0
r_561,AI01387,0.2,0
r_599,AI03448,0.25,0
r_134,AI06301,0.25,0
r_200,AI09408,0.2,0
r_566,AI11647,0.25,0
r_224,AI07663,0.25,0
r_656,AI13785,0.2,0
r_160,AI08831,0.25,0
r_224,AI08207,0.2,0
r_375,AI10545,0.2,0
r_656,AI11721,0.2,0
r_539,AI00820,0.25,0
r_132,AI01778,0.2,0
r_89,AI09933,0.2,0
r_575,AI02988,0.25,0
r_209,AI13279,0.2,0
r_58,AI06479,0.25,0
r_93,AI05660,0.25,0
r_132,AI10480,0.2,0
r_93,AI07685,0.25,0
r_375,AI14658,0.25,0
r_12,AI10081,0.25,0
r_174,AI12424,0.2,0
r_594,AI01185,0.25,0
r_209,AI01249,0.25,0
r_588,AI10080,0.2,0
r_174,AI12203,0.2,0
r_111,AI07402,0.2,0
r_673,AI03647,0.2,0
r_187,AI01139,0.2,0
r_93,AI08819,0.2,0
r_89,AI09808,0.2,0
r_58,AI02189,0.2,0
r_632,AI05183,0.5,1
r_375,AI13197,0.25,0
r_200,AI10836,0.2,0
r_209,AI06059,0.2,0
r_111,AI10919,0.2,0
r_89,AI09544,0.25,0
r_160,AI14176,0.25,0
r_160,AI01533,0.2,0
r_561,AI00816,0.25,0
r_134,AI11644,0.25,0
r_561,AI00007,0.5,1
r_224,AI14911,0.2,0
r_566,AI03958,0.2,0
r_58,AI06180,0.2,0
r_561,AI14330,0.2,0
r_588,AI11748,0.5,1
r_681,AI05106,0.5,1
r_58,AI04964,0.25,0
r_160,AI04611,0.2,0
r_134,AI14820,0.25,0
r_89,AI01185,0.25,0
r_451,AI07278,0.2,0
r_588,AI01534,0.25,0
r_375,AI00082,0.25,0
r_174,AI14795,0.2,0
r_588,AI09785,0.2,0
r_599,AI12839,0.25,0
r_224,AI07726,0.2,0
r_12,AI02648,0.25,0
r_111,AI05831,0.25,0
r_566,AI10587,0.5,1
r_656,AI09941,0.25,0
r_539,AI08669,0.25,0
r_406,AI05866,0.25,0
r_566,AI13086,0.2,0
r_2953,AI07018,0.5,1
r_346,AI09761,0.25,0
r_224,AI13974,0.25,0
r_174,AI14879,0.2,0
r_656,AI05821,0.25,0
r_132,AI08342,0.2,0
r_656,AI06749,0.25,0
r_160,AI11748,0.5,1
r_561,AI08118,0.2,0
r_93,AI09669,0.2,0
r_187,AI04122,0.2,0
r_89,AI04757,0.2,0
r_562,AI09089,0.25,0
r_89,AI01828,0.2,0
r_132,AI09894,0.2,0
r_93,AI11060,0.25,0
r_89,AI05691,0.2,0
r_12,AI12235,0.25,0
r_132,AI07498,0.25,0
r_539,AI05573,0.25,0
r_58,AI05361,0.2,0
r_132,AI14481,0.25,0
r_111,AI03531,0.25,0
r_209,AI01540,0.25,0
r_346,AI01818,0.2,0
r_12,AI10427,0.2,0
r_160,AI13379,0.2,0
r_346,AI00124,0.2,0
r_12,AI07626,0.25,0
r_111,AI00990,0.25,0
r_406,AI08182,0.25,0
r_594,AI10917,0.25,0
r_224,AI05309,0.2,0
r_132,AI04098,0.2,0
r_132,AI03525,0.25,0
r_2130,AI11959,0.5,1
r_406,AI05361,0.2,0
r_375,AI03634,0.25,0
r_111,AI13512,0.25,0
r_783,AI10551,0.5,1
r_224,AI09357,0.2,0
r_963,AI11781,0.5,1
r_656,AI00208,0.2,0
r_632,AI00274,0.2,0
r_562,AI06773,0.2,0
r_561,AI08193,0.25,0
r_224,AI00659,0.2,0
r_451,AI11419,0.25,0
r_451,AI03042,0.2,0
r_58,AI12930,0.25,0
r_599,AI03127,0.25,0
r_12,AI10191,0.2,0
r_588,AI12384,0.25,0
r_174,AI12742,0.25,0
r_187,AI07278,0.2,0
r_134,AI07799,0.2,0
r_566,AI07877,0.2,0
r_632,AI07473,0.25,0
r_673,AI11352,0.2,0
r_174,AI09564,0.25,0
r_503,AI05948,0.25,0
r_132,AI10587,0.5,1
r_566,AI09894,0.2,0
r_594,AI06018,0.25,0
r_599,AI03082,0.25,0
r_562,AI05338,0.25,0
r_209,AI07755,0.2,0
r_575,AI07103,0.25,0
r_503,AI09355,0.25,0
r_134,AI02131,0.25,0
r_12,AI03155,0.2,0
r_575,AI11419,0.25,0
r_656,AI09874,0.2,0
r_656,AI10342,0.2,0
r_594,AI14855,0.2,0
r_806,AI14320,0.5,1
r_503,AI05425,0.2,0
r_1231,AI03072,0.5,1
r_224,AI07949,0.25,0
r_224,AI13173,0.2,0
r_656,AI02280,0.2,0
r_209,AI11939,0.25,0
r_346,AI08533,0.2,0
r_111,AI10463,0.25,0
r_562,AI03081,0.2,0
r_200,AI09712,0.25,0
r_12,AI05976,0.25,0
r_566,AI11901,0.25,0
r_599,AI00044,0.25,0
r_656,AI12926,0.25,0
r_566,AI09879,0.2,0
r_963,AI03072,0.5,1
r_406,AI14402,0.2,0
r_2638,AI02466,0.5,1
r_539,AI02826,0.25,0
r_209,AI08207,0.2,0
r_503,AI09701,0.2,0
r_134,AI02570,0.2,0
r_111,AI10938,0.2,0
r_160,AI08487,0.2,0
r_224,AI09544,0.25,0
r_594,AI03331,0.25,0
r_200,AI06107,0.25,0
r_656,AI11358,0.25,0
r_93,AI09566,0.2,0
r_575,AI03092,0.2,0
r_134,AI00193,0.25,0
r_134,AI02179,0.25,0
r_562,AI05355,0.2,0
r_575,AI04648,0.25,0
r_200,AI05469,0.25,0
r_673,AI12928,0.25,0
r_132,AI04190,0.2,0
r_187,AI06561,0.25,0
r_406,AI03950,0.25,0
r_346,AI07293,0.25,0
r_503,AI04214,0.2,0
r_12,AI05884,0.5,1
r_594,AI01422,0.2,0
r_575,AI10932,0.25,0
r_594,AI14320,0.5,1
r_503,AI04277,0.2,0
r_451,AI02040,0.25,0
r_575,AI10661,0.25,0
r_209,AI10434,0.5,1
r_89,AI09824,0.2,0
r_224,AI04221,0.25,0
r_539,AI09782,0.25,0
r_111,AI01139,0.2,0
r_656,AI14775,0.25,0
r_599,AI06308,0.2,0
r_174,AI05985,0.2,0
r_566,AI03009,0.2,0
r_599,AI00172,0.2,0
r_588,AI04678,0.2,0
r_187,AI08875,0.2,0
r_346,AI07900,0.2,0
r_160,AI02931,0.25,0
r_174,AI01865,0.5,1
r_1811,AI09573,0.5,1
r_562,AI12424,0.2,0
r_539,AI14031,0.25,0
r_566,AI08297,0.25,0
r_209,AI12220,0.25,0
r_375,AI04640,0.2,0
r_2504,AI10551,0.5,1
r_375,AI04749,0.25,0
r_451,AI09966,0.25,0
r_187,AI13209,0.25,0
r_566,AI06200,0.2,0
r_174,AI10410,0.2,0
r_561,AI14917,0.25,0
r_174,AI02687,0.25,0
r_406,AI01360,0.5,1
r_132,AI09527,0.25,0
r_58,AI09489,0.2,0
r_632,AI08354,0.25,0
r_2195,AI09573,0.5,1
r_561,AI01566,0.2,0
r_588,AI12600,0.2,0
r_566,AI02483,0.2,0
r_58,AI14333,0.2,0
r_12,AI13656,0.25,0
r_561,AI11767,0.2,0
r_503,AI04971,0.2,0
r_209,AI11714,0.25,0
r_406,AI12319,0.2,0
r_2509,AI08219,0.5,1
r_174,AI04662,0.2,0
r_451,AI14535,0.25,0
r_566,AI03531,0.25,0
r_134,AI09370,0.2,0
r_375,AI00644,0.2,0
r_160,AI05450,0.2,0
r_562,AI10322,0.25,0
r_346,AI05215,0.2,0
r_539,AI13619,0.25,0
r_539,AI02114,0.2,0
r_566,AI14362,0.5,1
r_632,AI06274,0.2,0
r_2857,AI14649,0.5,1
r_93,AI09685,0.25,0
r_12,AI09091,0.25,0
r_200,AI07230,0.5,1
r_539,AI09398,0.25,0
r_594,AI10332,0.25,0
r_375,AI08282,0.2,0
r_209,AI05848,0.25,0
r_187,AI14164,0.25,0
r_224,AI00976,0.2,0
r_132,AI03203,0.2,0
r_346,AI07663,0.25,0
r_562,AI04807,0.2,0
r_224,AI09931,0.2,0
r_594,AI14269,0.2,0
r_200,AI05471,0.25,0
r_656,AI02430,0.25,0
r_132,AI14558,0.25,0
r_58,AI14528,0.2,0
r_562,AI12787,0.25,0
r_346,AI14362,0.5,1
r_174,AI04633,0.2,0
r_588,AI13643,0.2,0
r_200,AI09171,0.25,0
r_561,AI03843,0.25,0
r_12,AI13356,0.2,0
r_187,AI06911,0.25,0
r_539,AI13845,0.2,0
r_58,AI10212,0.25,0
r_346,AI09192,0.2,0
r_566,AI12766,0.2,0
r_375,AI11368,0.2,0
r_599,AI00270,0.2,0
r_209,AI00499,0.25,0
r_503,AI02678,0.25,0
r_200,AI06143,0.2,0
r_200,AI03818,0.2,0
r_111,AI06058,0.2,0
r_346,AI12125,0.25,0
r_209,AI09708,0.2,0
r_134,AI12833,0.25,0
r_406,AI03296,0.25,0
r_566,AI10621,0.25,0
r_187,AI00910,0.25,0
r_539,AI02344,0.2,0
r_134,AI12686,0.25,0
r_375,AI03948,0.25,0
r_58,AI03310,0.2,0
r_346,AI13297,0.25,0
r_566,AI09874,0.2,0
r_562,AI14751,0.2,0
r_2927,AI00156,0.5,1
r_503,AI06019,0.25,0
r_224,AI09602,0.25,0
r_174,AI08036,0.2,0
r_174,AI05131,0.2,0
r_174,AI12926,0.25,0
r_209,AI14361,0.2,0
r_566,AI05206,0.2,0
r_134,AI12422,0.25,0
r_594,AI07410,0.2,0
r_2264,AI06832,0.5,1
r_588,AI01786,0.25,0
r_346,AI04744,0.2,0
r_346,AI12995,0.2,0
r_566,AI06589,0.25,0
r_160,AI03277,0.2,0
r_632,AI12034,0.25,0
r_134,AI11915,0.2,0
r_12,AI05122,0.25,0
r_375,AI06136,0.25,0
r_209,AI07827,0.25,0
r_539,AI08266,0.25,0
r_562,AI13854,0.25,0
r_566,AI12184,0.2,0
r_673,AI10245,0.25,0
r_562,AI14714,0.2,0
r_632,AI05821,0.25,0
r_599,AI03033,0.2,0
r_346,AI12424,0.2,0
r_134,AI10740,0.25,0
r_406,AI05867,0.2,0
r_209,AI04613,0.2,0
r_1551,AI14063,0.5,1
r_632,AI01534,0.25,0
r_375,AI01735,0.25,0
r_200,AI14927,0.2,0
r_594,AI14441,0.25,0
r_209,AI12009,0.25,0
r_588,AI03759,0.2,0
r_562,AI07724,0.2,0
r_681,AI03574,0.5,1
r_132,AI12559,0.2,0
r_561,AI09010,0.2,0
r_1231,AI09434,0.5,1
r_346,AI12961,0.25,0
r_575,AI10958,0.2,0
r_174,AI10401,0.25,0
r_566,AI10799,0.25,0
r_406,AI08568,0.5,1
r_451,AI08179,0.25,0
r_93,AI02678,0.25,0
r_346,AI07604,0.25,0
r_89,AI08650,0.2,0
r_588,AI04596,0.25,0
r_539,AI11506,0.2,0
r_58,AI06692,0.2,0
r_575,AI10305,0.2,0
r_632,AI11365,0.2,0
r_93,AI07423,0.25,0
r_566,AI13233,0.2,0
r_89,AI09357,0.2,0
r_132,AI09526,0.25,0
r_224,AI06293,0.25,0
r_93,AI11558,0.2,0
r_561,AI01913,0.25,0
r_561,AI07103,0.25,0
r_566,AI02988,0.25,0
r_160,AI06684,0.2,0
r_111,AI05236,0.2,0
r_588,AI09526,0.25,0
r_200,AI14388,0.25,0
r_58,AI12697,0.25,0
r_132,AI08487,0.2,0
r_632,AI06684,0.2,0
r_224,AI01780,0.25,0
r_1568,AI05568,0.5,1
r_673,AI05893,0.25,0
r_562,AI06555,0.2,0
r_200,AI09354,0.25,0
r_93,AI09066,0.5,1
r_503,AI05439,0.2,0
r_451,AI03610,0.2,0
r_375,AI01228,0.2,0
r_562,AI11858,0.25,0
r_187,AI07293,0.25,0
r_1952,AI14187,0.5,1
r_539,AI13512,0.25,0
r_134,AI13911,0.25,0
r_187,AI12371,0.25,0
r_89,AI09921,0.2,0
r_93,AI11246,0.25,0
r_58,AI04190,0.2,0
r_539,AI06580,0.2,0
r_187,AI03509,0.2,0
r_174,AI04989,0.2,0
r_562,AI00431,0.2,0
r_93,AI07855,0.25,0
r_575,AI09880,0.25,0
r_174,AI11475,0.25,0
r_187,AI05197,0.25,0
r_561,AI12350,0.25,0
r_2173,AI05183,0.5,1
r_566,AI07498,0.25,0
r_656,AI09095,0.25,0
r_12,AI11168,0.25,0
r_561,AI14653,0.25,0
r_12,AI03780,0.25,0
r_575,AI07016,0.2,0
r_539,AI01719,0.25,0
r_346,AI14367,0.2,0
r_134,AI09570,0.25,0
r_562,AI07400,0.2,0
r_599,AI08980,0.25,0
r_1828,AI02054,0.5,1
r_224,AI13416,0.2,0
r_89,AI12472,0.2,0
r_969,AI03044,0.5,1
r_656,AI12164,0.2,0
r_561,AI04327,0.25,0
r_174,AI02892,0.25,0
r_656,AI12643,0.2,0
r_503,AI00994,0.2,0
r_187,AI09175,0.25,0
r_224,AI11625,0.2,0
r_346,AI05431,0.2,0
r_503,AI06692,0.2,0
r_588,AI11588,0.2,0
r_12,AI01874,0.2,0
r_599,AI10919,0.2,0
r_89,AI07626,0.25,0
r_111,AI10080,0.2,0
r_632,AI11154,0.25,0
r_588,AI01471,0.2,0
r_89,AI13849,0.25,0
r_346,AI04465,0.25,0
r_209,AI01731,0.2,0
r_588,AI09192,0.2,0
r_632,AI00126,0.2,0
r_187,AI07855,0.25,0
r_200,AI04430,0.25,0
r_2716,AI10026,0.5,1
r_539,AI10829,0.25,0
r_594,AI04238,0.25,0
r_224,AI11209,0.25,0
r_12,AI11171,0.25,0
r_209,AI13042,0.25,0
r_2716,AI05884,0.5,1
r_89,AI12404,0.25,0
r_209,AI04306,0.25,0
r_111,AI02182,0.2,0
r_200,AI05429,0.2,0
r_2940,AI08429,0.5,1
r_996,AI03072,0.5,1
r_93,AI09052,0.2,0
r_174,AI12816,0.2,0
r_209,AI05873,0.25,0
r_174,AI03184,0.2,0
r_566,AI11028,0.2,0
r_539,AI08179,0.25,0
r_160,AI13209,0.25,0
r_673,AI14864,0.2,0
r_224,AI11811,0.25,0
r_12,AI01547,0.2,0
r_539,AI03310,0.2,0
r_566,AI08916,0.25,0
r_346,AI10315,0.2,0
r_93,AI07745,0.25,0
r_656,AI14426,0.25,0
r_132,AI13095,0.25,0
r_346,AI00990,0.25,0
r_187,AI14535,0.25,0
r_406,AI09896,0.25,0
r_594,AI07707,0.2,0
r_562,AI01565,0.25,0
r_566,AI02578,0.2,0
r_187,AI03544,0.25,0
r_2195,AI11755,0.5,1
r_566,AI05209,0.25,0
r_200,AI05566,0.2,0
r_503,AI10570,0.2,0
r_160,AI07165,0.2,0
r_132,AI06877,0.2,0
r_89,AI02174,0.25,0
r_503,AI10880,0.25,0
r_209,AI10757,0.2,0
r_174,AI13148,0.25,0
r_375,AI04672,0.25,0
r_174,AI00389,0.2,0
r_12,AI12513,0.25,0
r_566,AI01969,0.2,0
r_174,AI04994,0.2,0
r_12,AI07949,0.25,0
r_503,AI00007,0.5,1
r_451,AI02675,0.2,0
r_562,AI10885,0.25,0
r_224,AI05949,0.2,0
r_1417,AI10238,0.5,1
r_209,AI02391,0.2,0
r_58,AI00124,0.2,0
r_588,AI10772,0.2,0
r_200,AI03169,0.25,0
r_12,AI12404,0.25,0
r_2937,AI14649,0.5,1
r_561,AI02567,0.25,0
r_187,AI07423,0.25,0
r_562,AI06308,0.2,0
r_174,AI13466,0.25,0
r_1823,AI09843,0.5,1
r_89,AI11936,0.2,0
r_575,AI02212,0.2,0
r_93,AI03582,0.2,0
r_599,AI05183,0.5,1
r_12,AI14176,0.25,0
r_93,AI03887,0.2,0
r_209,AI06082,0.2,0
r_375,AI02539,0.25,0
r_111,AI11001,0.2,0
r_200,AI09573,0.5,1
r_89,AI09890,0.2,0
r_599,AI09010,0.2,0
r_134,AI08143,0.25,0
r_224,AI01671,0.2,0
r_539,AI04833,0.2,0
r_346,AI07724,0.2,0
r_58,AI14029,0.25,0
r_451,AI13345,0.25,0
r_3002,AI01360,0.5,1
r_160,AI09230,0.25,0
r_561,AI07253,0.2,0
r_632,AI08962,0.2,0
r_1197,AI08568,0.5,1
r_594,AI04986,0.2,0
r_562,AI10677,0.25,0
r_451,AI08531,0.2,0
r_12,AI01445,0.25,0
r_111,AI05620,0.2,0
r_132,AI12499,0.25,0
r_406,AI09230,0.25,0
r_134,AI08834,0.2,0
r_134,AI01084,0.25,0
r_224,AI00562,0.2,0
r_566,AI04222,0.25,0
r_2063,AI07018,0.5,1
r_2602,AI01474,0.5,1
r_562,AI04648,0.25,0
r_346,AI02418,0.2,0
r_632,AI01325,0.25,0
r_174,AI13327,0.25,0
r_346,AI07855,0.25,0
r_224,AI01504,0.25,0
r_632,AI05573,0.25,0
r_89,AI01844,0.25,0
r_12,AI13012,0.25,0
r_594,AI01552,0.25,0
r_599,AI06314,0.2,0
r_566,AI12640,0.2,0
r_406,AI04651,0.2,0
r_174,AI04389,0.2,0
r_209,AI14943,0.25,0
r_503,AI12015,0.2,0
r_58,AI03076,0.2,0
r_174,AI12345,0.2,0
